Date,Close
2023-02-13,33.43999862670898
2023-02-14,35.22999954223633
2023-02-15,36.22999954223633
2023-02-16,36.22000122070312
2023-02-17,34.77000045776367
2023-02-21,34.20000076293945
2023-02-22,34.54000091552734
2023-02-23,34.47000122070312
2023-02-24,33.40000152587891
2023-02-27,33.54999923706055
2023-02-28,33.2599983215332
2023-03-01,32.9900016784668
2023-03-02,33.68999862670898
2023-03-03,34.56999969482422
2023-03-06,33.88000106811523
2023-03-07,34.13999938964844
2023-03-08,34.0099983215332
2023-03-09,32.31999969482422
2023-03-10,31.11000061035156
2023-03-13,30.81999969482422
2023-03-14,32.36000061035156
2023-03-15,31.96999931335449
2023-03-16,32.72999954223633
2023-03-17,31.78000068664551
2023-03-20,31.93000030517578
2023-03-21,32.86000061035156
2023-03-22,31.52000045776367
2023-03-23,31.18000030517578
2023-03-24,30.75
2023-03-27,30.6200008392334
2023-03-28,30.06999969482422
2023-03-29,30.8700008392334
2023-03-30,31.19000053405762
2023-03-31,31.70000076293945
2023-04-03,31.45999908447266
2023-04-04,31.38999938964844
2023-04-05,31.1200008392334
2023-04-06,31.18000030517578
2023-04-10,31.73999977111816
2023-04-11,31.1200008392334
2023-04-12,30.59000015258789
2023-04-13,31.44000053405762
2023-04-14,31.47999954223633
2023-04-17,32.08000183105469
2023-04-18,31.72999954223633
2023-04-19,32.04000091552734
2023-04-20,31.5
2023-04-21,30.82999992370605
2023-04-24,30.68000030517578
2023-04-25,29.59000015258789
2023-04-26,29.68000030517578
2023-04-27,29.70000076293945
2023-04-28,31.04999923706055
2023-05-01,32.7400016784668
2023-05-02,36.52000045776367
2023-05-03,37.84000015258789
2023-05-04,37.4900016784668
2023-05-05,37.75
2023-05-08,38.83000183105469
2023-05-09,38.18999862670898
2023-05-10,38.79000091552734
2023-05-11,38.41999816894531
2023-05-12,38.45000076293945
2023-05-15,38.13999938964844
2023-05-16,37.43999862670898
2023-05-17,37.84000015258789
2023-05-18,39.25
2023-05-19,39.18000030517578
2023-05-22,39.16999816894531
2023-05-23,38.65999984741211
2023-05-24,37.95999908447266
2023-05-25,37.95000076293945
2023-05-26,38.45000076293945
2023-05-30,37.56000137329102
2023-05-31,37.93000030517578
2023-06-01,38.47999954223633
2023-06-02,39.72999954223633
2023-06-05,40.41999816894531
2023-06-06,40.25
2023-06-07,38.9900016784668
2023-06-08,40.2599983215332
2023-06-09,40.9900016784668
2023-06-12,41.7400016784668
2023-06-13,41.40999984741211
2023-06-14,41.27000045776367
2023-06-15,43.36000061035156
2023-06-16,43.52000045776367
2023-06-20,42.16999816894531
2023-06-21,42.65999984741211
2023-06-22,42.81000137329102
2023-06-23,43.34000015258789
2023-06-26,44.41999816894531
2023-06-27,43.83000183105469
2023-06-28,44.2400016784668
2023-06-29,42.58000183105469
2023-06-30,43.16999816894531
2023-07-03,43.09000015258789
2023-07-05,43.65999984741211
2023-07-06,42.11000061035156
2023-07-07,42.90999984741211
2023-07-10,42.77999877929688
2023-07-11,44.36000061035156
2023-07-12,44.52000045776367
2023-07-13,45.63999938964844
2023-07-14,44.75
2023-07-17,45.5099983215332
2023-07-18,47.40999984741211
2023-07-19,47.11999893188477
2023-07-20,46.56999969482422
2023-07-21,47.22999954223633
2023-07-24,47.31999969482422
2023-07-25,47.16999816894531
2023-07-26,47.31000137329102
2023-07-27,46.61000061035156
2023-07-28,48.13999938964844
2023-07-31,49.45999908447266
2023-08-01,46.65000152587891
2023-08-02,46.95999908447266
2023-08-03,45.90999984741211
2023-08-04,45.20000076293945
2023-08-07,44.95000076293945
2023-08-08,45.15999984741211
2023-08-09,44.11000061035156
2023-08-10,44.59999847412109
2023-08-11,43.70999908447266
2023-08-14,44.84999847412109
2023-08-15,44.08000183105469
2023-08-16,43.65000152587891
2023-08-17,43.97000122070312
2023-08-18,44.68999862670898
2023-08-21,44.63000106811523
2023-08-22,44.34999847412109
2023-08-23,45.13999938964844
2023-08-24,44.68000030517578
2023-08-25,43.95999908447266
2023-08-28,44.15000152587891
2023-08-29,45.34999847412109
2023-08-30,46.5099983215332
2023-08-31,47.22999954223633
2023-09-01,47.04000091552734
2023-09-05,46.54999923706055
2023-09-06,45.90000152587891
2023-09-07,46.27000045776367
2023-09-08,47.2400016784668
2023-09-11,48.93999862670898
2023-09-12,47.91999816894531
2023-09-13,48.15999984741211
2023-09-14,48.31999969482422
2023-09-15,47.52000045776367
2023-09-18,46.5099983215332
2023-09-19,47.59000015258789
2023-09-20,46.54999923706055
2023-09-21,44.59999847412109
2023-09-22,44.40999984741211
2023-09-25,44.90999984741211
2023-09-26,44.27000045776367
2023-09-27,45.13999938964844
2023-09-28,46.13999938964844
2023-09-29,45.9900016784668
2023-10-02,45.68000030517578
2023-10-03,44.5099983215332
2023-10-04,44.93999862670898
2023-10-05,44.61000061035156
2023-10-06,45.77999877929688
2023-10-09,45.45000076293945
2023-10-10,46.63000106811523
2023-10-11,46.63999938964844
2023-10-12,45.95000076293945
2023-10-13,43.47999954223633
2023-10-16,44.70999908447266
2023-10-17,44.38000106811523
2023-10-18,43.0
2023-10-19,42.72000122070312
2023-10-20,42.95999908447266
2023-10-23,43.04000091552734
2023-10-24,44.18999862670898
2023-10-25,42.34999847412109
2023-10-26,40.61999893188477
2023-10-27,41.22999954223633
2023-10-30,42.72999954223633
2023-10-31,43.27999877929688
2023-11-01,43.83000183105469
2023-11-02,46.47999954223633
2023-11-03,47.75
2023-11-06,48.13999938964844
2023-11-07,49.91999816894531
2023-11-08,49.5
2023-11-09,50.04999923706055
2023-11-10,51.58000183105469
2023-11-13,52.2400016784668
2023-11-14,53.88000106811523
2023-11-15,53.7599983215332
2023-11-16,54.41999816894531
2023-11-17,54.43999862670898
2023-11-20,54.75
2023-11-21,54.84999847412109
2023-11-22,55.36999893188477
2023-11-24,55.31999969482422
2023-11-27,56.06000137329102
2023-11-28,56.20999908447266
2023-11-29,56.40000152587891
2023-11-30,56.38000106811523
2023-12-01,57.34999847412109
2023-12-04,58.63000106811523
2023-12-05,57.97000122070312
2023-12-06,59.75
2023-12-07,60.97999954223633
2023-12-08,61.70000076293945
2023-12-11,62.45999908447266
2023-12-12,62.72000122070312
2023-12-13,61.97000122070312
2023-12-14,62.5
2023-12-15,61.86000061035156
2023-12-18,61.72999954223633
2023-12-19,62.11999893188477
2023-12-20,60.68000030517578
2023-12-21,61.45999908447266
2023-12-22,61.70999908447266
2023-12-26,61.97999954223633
2023-12-27,63.27999877929688
2023-12-28,63.13999938964844
2023-12-29,61.56999969482422
2024-01-02,58.38000106811523
2024-01-03,58.25
2024-01-04,57.79999923706055
2024-01-05,57.58000183105469
2024-01-08,59.0099983215332
2024-01-09,60.29999923706055
2024-01-10,62.40999984741211
2024-01-11,63.47000122070312
2024-01-12,63.20000076293945
2024-01-16,63.65000152587891
2024-01-17,63.11999893188477
2024-01-18,64.87999725341797
2024-01-19,65.11000061035156
2024-01-22,64.55000305175781
2024-01-23,64.31999969482422
2024-01-24,63.7599983215332
2024-01-25,66.0
2024-01-26,65.5199966430664
2024-01-29,66.9800033569336
2024-01-30,66.83999633789062
2024-01-31,65.2699966430664
2024-02-01,66.7300033569336
2024-02-02,68.06999969482422
2024-02-05,68.98999786376953
2024-02-06,70.47000122070312
2024-02-07,70.6500015258789
2024-02-08,71.61000061035156
2024-02-09,70.91000366210938
2024-02-12,69.12000274658203
2024-02-13,68.98999786376953
2024-02-14,79.1500015258789
2024-02-15,81.38999938964844
2024-02-16,78.41000366210938
2024-02-20,76.5999984741211
2024-02-21,76.44000244140625
2024-02-22,78.02999877929688
2024-02-23,78.19999694824219
2024-02-26,78.36000061035156
2024-02-27,78.75
2024-02-28,77.7300033569336
2024-02-29,79.5
2024-03-01,81.02999877929688
2024-03-04,81.30000305175781
2024-03-05,79.08999633789062
2024-03-06,78.63999938964844
2024-03-07,79.41000366210938
2024-03-08,78.69999694824219
2024-03-11,77.47000122070312
2024-03-12,78.31999969482422
2024-03-13,78.25
2024-03-14,77.6500015258789
2024-03-15,76.06999969482422
2024-03-18,75.69999694824219
2024-03-19,77.08000183105469
2024-03-20,78.63999938964844
2024-03-21,80.25
2024-03-22,80.2300033569336
2024-03-25,79.41000366210938
2024-03-26,77.91000366210938
2024-03-27,78.11000061035156
2024-03-28,76.98999786376953
2024-04-01,76.4000015258789
2024-04-02,76.9800033569336
2024-04-03,76.80999755859375
2024-04-04,74.91999816894531
2024-04-05,77.16000366210938
2024-04-08,75.02999877929688
2024-04-09,75.13999938964844
2024-04-10,74.3499984741211
2024-04-11,76.18000030517578
2024-04-12,75.27999877929688
2024-04-15,73.4000015258789
2024-04-16,74.12999725341797
2024-04-17,71.94000244140625
2024-04-18,71.30000305175781
2024-04-19,69.19999694824219
2024-04-22,68.9800033569336
2024-04-23,70.80000305175781
2024-04-24,69.36000061035156
2024-04-25,69.30999755859375
2024-04-26,69.05000305175781
2024-04-29,67.4000015258789
2024-04-30,66.2699966430664
2024-05-01,67.79000091552734
2024-05-02,68.56999969482422
2024-05-03,69.2300033569336
2024-05-06,71.51000213623047
2024-05-07,70.43000030517578
2024-05-08,66.4000015258789
2024-05-09,67.93000030517578
2024-05-10,66.98999786376953
2024-05-13,66.0199966430664
2024-05-14,65.31999969482422
2024-05-15,66.62000274658203
2024-05-16,66.05000305175781
2024-05-17,65.66999816894531
2024-05-20,64.6500015258789
2024-05-21,63.97000122070312
2024-05-22,65.4800033569336
2024-05-23,63.59999847412109
2024-05-24,64.26000213623047
2024-05-28,63.52000045776367
2024-05-29,64.93000030517578
2024-05-30,64.12000274658203
2024-05-31,64.55999755859375
2024-06-03,63.79000091552734
2024-06-04,64.55000305175781
2024-06-05,65.81999969482422
2024-06-06,68.9000015258789
2024-06-07,69.30999755859375
2024-06-10,68.5999984741211
2024-06-11,69.58999633789062
2024-06-12,73.1500015258789
2024-06-13,70.86000061035156
2024-06-14,70.05999755859375
2024-06-17,70.48999786376953
2024-06-18,70.33000183105469
2024-06-20,70.30000305175781
2024-06-21,70.20999908447266
2024-06-24,70.54000091552734
2024-06-25,71.37999725341797
2024-06-26,70.8499984741211
2024-06-27,70.33999633789062
2024-06-28,72.68000030517578
2024-07-01,71.0999984741211
2024-07-02,70.66999816894531
2024-07-03,71.30000305175781
2024-07-05,71.05999755859375
2024-07-08,71.25
2024-07-09,71.31999969482422
2024-07-10,69.2699966430664
2024-07-11,73.52999877929688
2024-07-12,72.43000030517578
2024-07-15,72.29000091552734
2024-07-16,74.30000305175781
2024-07-17,68.62000274658203
2024-07-18,66.26000213623047
2024-07-19,67.30999755859375
2024-07-22,67.7300033569336
2024-07-23,67.5199966430664
2024-07-24,66.13999938964844
2024-07-25,65.73999786376953
2024-07-26,64.4000015258789
2024-07-29,63.7599983215332
2024-07-30,63.09000015258789
2024-07-31,64.47000122070312
2024-08-01,61.02000045776367
2024-08-02,58.9900016784668
2024-08-05,58.47999954223633
2024-08-06,64.87000274658203
2024-08-07,65.54000091552734
2024-08-08,69.01000213623047
2024-08-09,68.54000091552734
2024-08-12,69.26000213623047
2024-08-13,71.05999755859375
2024-08-14,71.93000030517578
2024-08-15,72.7300033569336
2024-08-16,72.04000091552734
2024-08-19,74.18000030517578
2024-08-20,73.30999755859375
2024-08-21,73.4800033569336
2024-08-22,73.30999755859375
2024-08-23,74.30000305175781
2024-08-26,72.61000061035156
2024-08-27,72.55999755859375
2024-08-28,71.8499984741211
2024-08-29,72.23999786376953
2024-08-30,73.12999725341797
2024-09-03,71.88999938964844
2024-09-04,71.55999755859375
2024-09-05,71.25
2024-09-06,69.58000183105469
2024-09-09,69.80000305175781
2024-09-10,68.98999786376953
2024-09-11,70.11000061035156
2024-09-12,68.08999633789062
2024-09-13,72.4800033569336
2024-09-16,71.5199966430664
2024-09-17,72.77999877929688
2024-09-18,73.5
2024-09-19,75.27999877929688
2024-09-20,73.94000244140625
2024-09-23,74.70999908447266
2024-09-24,77.44000244140625
2024-09-25,77.13999938964844
2024-09-26,76.69000244140625
2024-09-27,75.75
2024-09-30,75.16000366210938
2024-10-01,74.23999786376953
2024-10-02,72.87000274658203
2024-10-03,72.94000244140625
2024-10-04,74.27999877929688
2024-10-07,74.58999633789062
2024-10-08,76.16999816894531
2024-10-09,77.87000274658203
2024-10-10,77.91999816894531
2024-10-11,86.33999633789062
2024-10-14,84.94000244140625
2024-10-15,83.19999694824219
2024-10-16,81.9000015258789
2024-10-17,79.9000015258789
2024-10-18,79.16000366210938
2024-10-21,80.45999908447266
2024-10-22,80.41000366210938
2024-10-23,79.83000183105469
2024-10-24,78.37999725341797
2024-10-25,77.62000274658203
2024-10-28,77.69000244140625
2024-10-29,79.20999908447266
2024-10-30,79.43000030517578
2024-10-31,72.05000305175781
2024-11-01,73.25
2024-11-04,73.25
2024-11-05,74.1500015258789
2024-11-06,74.36000061035156
2024-11-07,73.12999725341797
2024-11-08,72.04000091552734
2024-11-11,71.6500015258789
2024-11-12,71.37000274658203
2024-11-13,71.16000366210938
2024-11-14,71.44000244140625
2024-11-15,73.25
2024-11-18,69.33000183105469
2024-11-19,69.12999725341797
2024-11-20,69.5999984741211
2024-11-21,69.63999938964844
2024-11-22,71.51000213623047
2024-11-25,73.41999816894531
2024-11-26,71.55999755859375
2024-11-27,71.62000274658203
2024-11-29,71.95999908447266
2024-12-02,73.06999969482422
2024-12-03,71.2699966430664
2024-12-04,72.16000366210938
2024-12-05,65.2300033569336
2024-12-06,66.08999633789062
2024-12-09,65.73999786376953
2024-12-10,64.95999908447266
2024-12-11,61.18000030517578
2024-12-12,61.40999984741211
2024-12-13,59.93000030517578
2024-12-16,60.25
2024-12-17,61.02999877929688
2024-12-18,61.22999954223633
2024-12-19,60.20999908447266
2024-12-20,60.72999954223633
2024-12-23,61.86999893188477
2024-12-24,61.70999908447266
2024-12-26,61.56000137329102
2024-12-27,61.13000106811523
2024-12-30,60.77000045776367
2024-12-31,60.31999969482422
2025-01-02,63.16999816894531
2025-01-03,64.58999633789062
2025-01-06,66.30999755859375
2025-01-07,66.1500015258789
2025-01-08,64.91000366210938
2025-01-10,65.97000122070312
2025-01-13,65.69999694824219
2025-01-14,64.83999633789062
2025-01-15,67.0199966430664
2025-01-16,68.58000183105469
2025-01-17,67.33999633789062
2025-01-21,67.73999786376953
2025-01-22,67.81999969482422
2025-01-23,68.30000305175781
2025-01-24,68.55999755859375
2025-01-27,68.7699966430664
2025-01-28,68.06999969482422
2025-01-29,66.75
2025-01-30,66.58999633789062
2025-01-31,66.8499984741211
2025-02-03,67.29000091552734
2025-02-04,69.75
2025-02-05,64.4800033569336
2025-02-06,69.98999786376953
2025-02-07,74.5999984741211
2025-02-10,78.62999725341797
2025-02-11,76.94999694824219
2025-02-12,79.3499984741211
2025-02-13,80.29000091552734
2025-02-14,79.41999816894531
2025-02-18,81.48999786376953
2025-02-19,81.16000366210938
2025-02-20,81.26000213623047
2025-02-21,78.88999938964844
2025-02-24,76.41999816894531
2025-02-25,74.94999694824219
2025-02-26,75.87000274658203
2025-02-27,74.20999908447266
2025-02-28,76.01000213623047
2025-03-03,74.44000244140625
2025-03-04,75.26000213623047
2025-03-05,76.4800033569336
2025-03-06,74.95999908447266
2025-03-07,76.2699966430664
2025-03-10,73.05999755859375
2025-03-11,70.6500015258789
2025-03-12,71.19999694824219
2025-03-13,69.51000213623047
2025-03-14,71.55000305175781
2025-03-17,72.7300033569336
2025-03-18,71.55000305175781
2025-03-19,73.0199966430664
2025-03-20,74.3499984741211
2025-03-21,75.83999633789062
2025-03-24,76.51000213623047
2025-03-25,75.61000061035156
2025-03-26,74.18000030517578
2025-03-27,74.86000061035156
2025-03-28,72.75
